id,date,timestamp,latitude,longitude,depth,size,location,attribute
149,2023.02.07 09:56:59,1675763819,38.3405,31.9685,5.2,"{'md': 0.0, 'ml': 1.7, 'mw': 0.0}",COMLEKCI-ILGIN (KONYA),İlksel
150,2023.02.07 09:56:29,1675763789,38.645,37.8532,5.0,"{'md': 0.0, 'ml': 3.0, 'mw': 3.4}",KURSUNLU-HEKIMHAN (MALATYA),İlksel
151,2023.02.07 09:56:17,1675763777,38.204,37.8473,18.2,"{'md': 0.0, 'ml': 3.1, 'mw': 3.5}",DEDEYAZI-DOGANSEHIR (MALATYA),İlksel
152,2023.02.07 09:55:12,1675763712,38.5715,37.6812,5.0,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",BASKAYA-DARENDE (MALATYA),İlksel
153,2023.02.07 09:54:09,1675763649,38.375,36.9597,9.6,"{'md': 0.0, 'ml': 2.3, 'mw': 0.0}",BERCENEK-AFSIN (KAHRAMANMARAS),İlksel
154,2023.02.07 09:52:21,1675763541,38.3838,37.085,17.6,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",KALAYCIK-ELBISTAN (KAHRAMANMARAS),İlksel
155,2023.02.07 09:48:51,1675763331,38.3348,37.668,2.1,"{'md': 0.0, 'ml': 4.7, 'mw': 4.5}",DARICA-AKCADAG (MALATYA),İlksel
156,2023.02.07 09:46:55,1675763215,38.0667,37.5253,19.8,"{'md': 0.0, 'ml': 3.7, 'mw': 3.8}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
157,2023.02.07 09:40:52,1675762852,38.0165,36.4072,5.0,"{'md': 0.0, 'ml': 4.6, 'mw': 4.4}",ACIELMA-GOKSUN (KAHRAMANMARAS),İlksel
158,2023.02.07 09:39:10,1675762750,38.1662,37.75,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
159,2023.02.07 09:35:57,1675762557,38.1312,37.7762,4.7,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",FINDIKKOY-DOGANSEHIR (MALATYA),İlksel
160,2023.02.07 09:31:34,1675762294,37.9732,37.4513,6.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
161,2023.02.07 09:26:11,1675761971,37.3312,36.8883,5.0,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",HACIBEBEK-TURKOGLU (KAHRAMANMARAS),İlksel
162,2023.02.07 09:24:04,1675761844,36.371,35.9542,8.1,"{'md': 0.0, 'ml': 3.4, 'mw': 3.6}",KARAGOZ-ARSUZ (HATAY),İlksel
163,2023.02.07 09:22:53,1675761773,38.0612,36.9262,22.3,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",ERICEK-GOKSUN (KAHRAMANMARAS),İlksel
164,2023.02.07 09:20:22,1675761622,38.0995,36.4758,5.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",MAHMUTBEY-GOKSUN (KAHRAMANMARAS),İlksel
165,2023.02.07 09:17:37,1675761457,37.7937,37.1893,5.4,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",SOGUKPINAR-CAGLAYANCERIT (KAHRAMANMARAS),İlksel
166,2023.02.07 09:15:20,1675761320,38.2127,38.1327,5.5,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",OLUKLU-YESILYURT (MALATYA),İlksel
167,2023.02.07 09:13:53,1675761233,38.0217,37.5177,3.0,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
168,2023.02.07 09:11:45,1675761105,38.0542,37.3593,5.0,"{'md': 0.0, 'ml': 3.3, 'mw': 3.4}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
169,2023.02.07 09:02:11,1675760531,40.255,37.8742,5.6,"{'md': 0.0, 'ml': 2.2, 'mw': 0.0}",GOLCUK-KOYULHISAR (SIVAS),İlksel
170,2023.02.07 08:59:18,1675760358,38.1993,36.2215,5.2,"{'md': 0.0, 'ml': 2.4, 'mw': 0.0}",YAMANLI-TUFANBEYLI (ADANA),İlksel
171,2023.02.07 08:55:30,1675760130,38.1265,37.4072,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 3.8}",BAKIS-ELBISTAN (KAHRAMANMARAS),İlksel
172,2023.02.07 08:53:53,1675760033,38.0952,37.8452,29.5,"{'md': 0.0, 'ml': 3.3, 'mw': 3.7}",TOPRAKTEPE-DOGANSEHIR (MALATYA),İlksel
173,2023.02.07 08:52:01,1675759921,38.1607,37.7627,1.3,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
174,2023.02.07 08:48:39,1675759719,38.2642,36.9227,5.3,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",AFSIN (KAHRAMANMARAS),İlksel
175,2023.02.07 08:42:27,1675759347,38.0232,37.5262,5.5,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
176,2023.02.07 08:37:25,1675759045,37.4473,36.9775,2.1,"{'md': 0.0, 'ml': 2.3, 'mw': 0.0}",KOCALAR-(KAHRAMANMARAS),İlksel
177,2023.02.07 08:36:42,1675759002,38.247,37.4508,8.0,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",IKIZPINAR-ELBISTAN (KAHRAMANMARAS),İlksel
178,2023.02.07 08:33:01,1675758781,38.1878,37.8247,5.4,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",POLAT-DOGANSEHIR (MALATYA),İlksel
179,2023.02.07 08:31:58,1675758718,37.1995,36.983,5.0,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",SATIRHUYUK-NURDAGI (GAZIANTEP),İlksel
180,2023.02.07 08:30:30,1675758630,37.1842,36.7733,18.3,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",NURDAGI (GAZIANTEP),İlksel
181,2023.02.07 08:26:35,1675758395,36.58,36.1203,5.0,"{'md': 0.0, 'ml': 4.5, 'mw': 4.4}",KARAAGAC-ARSUZ (HATAY),İlksel
182,2023.02.07 08:26:29,1675758389,36.3008,36.097,5.0,"{'md': 0.0, 'ml': 4.7, 'mw': 4.6}",KARLISU-(HATAY),İlksel
183,2023.02.07 08:22:44,1675758164,38.0477,37.1945,8.9,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",EKINOZU (KAHRAMANMARAS),İlksel
184,2023.02.07 08:20:36,1675758036,38.2152,38.5188,7.1,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",GULUMUSAGI-(MALATYA),İlksel
185,2023.02.07 08:08:32,1675757312,38.1912,37.8185,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",POLAT-DOGANSEHIR (MALATYA),İlksel
186,2023.02.07 08:03:17,1675756997,38.106,38.0332,9.5,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",ESKIKOY-DOGANSEHIR (MALATYA),İlksel
187,2023.02.07 08:01:08,1675756868,39.248,36.6488,24.8,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",BASYAYLA-ALTINYAYLA (SIVAS),İlksel
188,2023.02.07 07:58:24,1675756704,38.1168,38.7292,10.6,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",TEPEHAN-PUTURGE (MALATYA),REVIZE01
189,2023.02.07 07:50:26,1675756226,38.091,36.6305,7.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",KANLIKAVAK-GOKSUN (KAHRAMANMARAS),İlksel
190,2023.02.07 07:42:02,1675755722,36.9102,36.5015,5.0,"{'md': 0.0, 'ml': 4.5, 'mw': 0.0}",HASANLOK-ISLAHIYE (GAZIANTEP),İlksel
191,2023.02.07 07:37:31,1675755451,37.9768,37.4892,6.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",KULLAR-NURHAK (KAHRAMANMARAS),İlksel
192,2023.02.07 07:36:04,1675755364,38.226,36.5925,13.6,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",KAVSUT-GOKSUN (KAHRAMANMARAS),İlksel
193,2023.02.07 07:34:29,1675755269,38.1457,36.7072,19.1,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",KARAOMER-GOKSUN (KAHRAMANMARAS),İlksel
194,2023.02.07 07:32:31,1675755151,38.0775,36.6532,14.4,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",GUCUKSU-GOKSUN (KAHRAMANMARAS),İlksel
195,2023.02.07 07:27:35,1675754855,38.033,37.43,2.7,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
196,2023.02.07 07:26:32,1675754792,37.2433,35.825,23.1,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",CAMUZAGILI-CEYHAN (ADANA),İlksel
197,2023.02.07 07:25:41,1675754741,38.572,40.8095,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",GULDIKEN-LICE (DIYARBAKIR),İlksel
198,2023.02.07 07:24:15,1675754655,38.0478,36.7353,7.9,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",FINDIK-GOKSUN (KAHRAMANMARAS),İlksel
199,2023.02.07 07:21:11,1675754471,38.1622,36.053,6.4,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",ORTAKOY-TUFANBEYLI (ADANA),İlksel
200,2023.02.07 07:20:28,1675754428,38.1587,36.9933,5.9,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",YAZIDERE-AFSIN (KAHRAMANMARAS),İlksel
201,2023.02.07 07:18:50,1675754330,38.0325,36.503,7.6,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",HACIMIRZA-GOKSUN (KAHRAMANMARAS),İlksel
202,2023.02.07 07:16:39,1675754199,37.991,37.539,2.7,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
203,2023.02.07 07:15:02,1675754102,37.3747,36.8632,6.2,"{'md': 0.0, 'ml': 2.7, 'mw': 0.0}",TURKOGLU (KAHRAMANMARAS),İlksel
204,2023.02.07 07:13:14,1675753994,38.1825,38.4982,8.7,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",ULUKOY-(MALATYA),İlksel
205,2023.02.07 07:12:36,1675753956,37.7062,37.4017,4.8,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",KUCUKUNGUT-CAGLAYANCERIT (KAHRAMANMARAS),İlksel
206,2023.02.07 07:12:12,1675753932,37.3177,36.8112,8.1,"{'md': 0.0, 'ml': 2.5, 'mw': 0.0}",AKCALI-TURKOGLU (KAHRAMANMARAS),İlksel
207,2023.02.07 07:06:48,1675753608,37.4435,37.0767,3.1,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",CINARLI-PAZARCIK (KAHRAMANMARAS),İlksel
208,2023.02.07 07:03:31,1675753411,37.9453,37.184,9.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",CIFTLIKKOY-EKINOZU (KAHRAMANMARAS),İlksel
209,2023.02.07 07:02:15,1675753335,37.4262,37.0538,5.0,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",YENIYURT-(KAHRAMANMARAS),İlksel
210,2023.02.07 06:58:55,1675753135,37.5685,37.2235,6.3,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",CAMLICA-PAZARCIK (KAHRAMANMARAS),İlksel
211,2023.02.07 06:55:50,1675752950,38.0883,38.148,5.3,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",YALINKAYA-YESILYURT (MALATYA),İlksel
212,2023.02.07 06:54:06,1675752846,38.2505,37.6015,28.0,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",SEVDILI-ELBISTAN (KAHRAMANMARAS),İlksel
213,2023.02.07 06:51:45,1675752705,35.8757,35.9193,11.8,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",DENIZGOREN-YAYLADAGI (HATAY),İlksel
214,2023.02.07 06:49:14,1675752554,38.2113,37.8252,5.2,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",DEDEYAZI-DOGANSEHIR (MALATYA),İlksel
215,2023.02.07 06:48:23,1675752503,38.0522,37.4525,8.1,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
216,2023.02.07 06:46:51,1675752411,38.0565,36.588,8.0,"{'md': 0.0, 'ml': 2.5, 'mw': 0.0}",HACIOMER-GOKSUN (KAHRAMANMARAS),İlksel
217,2023.02.07 06:42:12,1675752132,37.335,37.0,5.0,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",KELIBISLER-PAZARCIK (KAHRAMANMARAS),İlksel
218,2023.02.07 06:36:58,1675751818,36.2378,36.2092,5.2,"{'md': 0.0, 'ml': 4.3, 'mw': 0.0}",NARLICA-(HATAY),İlksel
219,2023.02.07 06:35:51,1675751751,37.815,37.5655,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",SAVRAN-GOLBASI (ADIYAMAN),İlksel
220,2023.02.07 06:30:02,1675751402,37.8298,37.5863,4.3,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",CATALTEPE-GOLBASI (ADIYAMAN),İlksel
221,2023.02.07 06:29:03,1675751343,38.081,37.4397,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",SUNNETKOY-ELBISTAN (KAHRAMANMARAS),İlksel
222,2023.02.07 06:26:29,1675751189,37.62,37.2867,5.7,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",BUYUKNACAR-PAZARCIK (KAHRAMANMARAS),İlksel
223,2023.02.07 06:25:23,1675751123,38.1218,36.6203,8.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",KANLIKAVAK-GOKSUN (KAHRAMANMARAS),İlksel
224,2023.02.07 06:23:48,1675751028,38.1695,36.5608,8.2,"{'md': 0.0, 'ml': 2.4, 'mw': 0.0}",KOMURKOY-GOKSUN (KAHRAMANMARAS),İlksel
225,2023.02.07 06:20:14,1675750814,37.2913,36.8742,5.7,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",MINEHUYUK-TURKOGLU (KAHRAMANMARAS),İlksel
226,2023.02.07 06:16:16,1675750576,37.6592,37.2217,5.0,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",BESENLI-(KAHRAMANMARAS),İlksel
227,2023.02.07 06:13:13,1675750393,37.83,37.629,2.3,"{'md': 0.0, 'ml': 5.6, 'mw': 0.0}",CATALTEPE-GOLBASI (ADIYAMAN),İlksel
228,2023.02.07 06:08:57,1675750137,37.9615,37.6043,5.4,"{'md': 0.0, 'ml': 5.0, 'mw': 0.0}",KAPIDERE-DOGANSEHIR (MALATYA),İlksel
229,2023.02.07 06:07:18,1675750038,38.1295,37.7013,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",ARMUTALAN-ELBISTAN (KAHRAMANMARAS),İlksel
230,2023.02.07 06:05:34,1675749934,38.0462,37.3777,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
231,2023.02.07 06:02:53,1675749773,37.2927,37.0802,6.5,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",ORDEKDEDE-PAZARCIK (KAHRAMANMARAS),İlksel
232,2023.02.07 06:00:26,1675749626,38.2853,38.1218,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",GORGU-YESILYURT (MALATYA),İlksel
233,2023.02.07 05:55:56,1675749356,38.1875,37.9273,5.7,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",YUVALI-DOGANSEHIR (MALATYA),İlksel
234,2023.02.07 05:53:28,1675749208,38.0707,36.6343,3.4,"{'md': 0.0, 'ml': 4.8, 'mw': 0.0}",GUCUKSU-GOKSUN (KAHRAMANMARAS),İlksel
235,2023.02.07 05:47:34,1675748854,35.8758,36.0493,5.0,"{'md': 0.0, 'ml': 4.7, 'mw': 0.0}",YAYLADAGI (HATAY),İlksel
236,2023.02.07 05:46:00,1675748760,38.2427,37.839,5.0,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",DEDEYAZI-DOGANSEHIR (MALATYA),İlksel
237,2023.02.07 05:43:27,1675748607,38.082,36.9362,5.3,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",KARADUT-GOKSUN (KAHRAMANMARAS),İlksel
238,2023.02.07 05:41:56,1675748516,37.1938,36.6968,5.3,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",OLUCAK-NURDAGI (GAZIANTEP),İlksel
239,2023.02.07 05:39:02,1675748342,38.571,37.4447,1.2,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",GUNPINAR-DARENDE (MALATYA),İlksel
240,2023.02.07 05:37:25,1675748245,37.1565,36.701,4.4,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",GOKCEDERE-NURDAGI (GAZIANTEP),İlksel
241,2023.02.07 05:35:24,1675748124,38.11,37.6548,5.3,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",TAPKIRANKALE-ELBISTAN (KAHRAMANMARAS),İlksel
242,2023.02.07 05:34:37,1675748077,37.838,36.5852,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",CUKURHISAR-(KAHRAMANMARAS),İlksel
243,2023.02.07 05:26:51,1675747611,38.3042,37.5125,5.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",YAPILIPINAR-ELBISTAN (KAHRAMANMARAS),İlksel
244,2023.02.07 05:24:56,1675747496,38.1027,37.2573,4.2,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",GUMUSDOVEN-ELBISTAN (KAHRAMANMARAS),İlksel
245,2023.02.07 05:18:51,1675747131,38.595,40.7808,1.8,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",SAGGOZE-GENC (BINGOL),İlksel
246,2023.02.07 05:17:13,1675747033,38.5477,37.3053,3.7,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",HORHOR-ELBISTAN (KAHRAMANMARAS),İlksel
247,2023.02.07 05:12:47,1675746767,38.095,36.6542,5.5,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",KARAOMER-GOKSUN (KAHRAMANMARAS),İlksel
248,2023.02.07 05:06:54,1675746414,37.9917,37.4432,6.4,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
249,2023.02.07 05:05:41,1675746341,38.1082,37.6905,5.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",ARMUTALAN-ELBISTAN (KAHRAMANMARAS),İlksel
250,2023.02.07 05:04:59,1675746299,38.0397,36.508,4.6,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",HACIMIRZA-GOKSUN (KAHRAMANMARAS),İlksel
251,2023.02.07 05:01:51,1675746111,38.1015,37.9587,5.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",GUROBASI-DOGANSEHIR (MALATYA),İlksel
252,2023.02.07 04:58:04,1675745884,37.9855,37.9972,5.0,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",RESADIYE-DOGANSEHIR (MALATYA),İlksel
253,2023.02.07 04:51:46,1675745506,37.4125,37.1328,6.7,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",DOGANLI-PAZARCIK (KAHRAMANMARAS),İlksel
254,2023.02.07 04:50:17,1675745417,38.0977,37.7472,5.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",SOGUT-DOGANSEHIR (MALATYA),İlksel
255,2023.02.07 04:45:37,1675745137,38.0413,37.4745,6.6,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
256,2023.02.07 04:42:24,1675744944,38.2258,37.5458,31.2,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",KANGAL-ELBISTAN (KAHRAMANMARAS),İlksel
257,2023.02.07 04:39:23,1675744763,38.3043,37.0743,8.8,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",KUSKAYASI-AFSIN (KAHRAMANMARAS),İlksel
258,2023.02.07 04:34:29,1675744469,37.4117,37.0997,10.0,"{'md': 0.0, 'ml': 4.4, 'mw': 0.0}",DENIZLI-PAZARCIK (KAHRAMANMARAS),İlksel
259,2023.02.07 04:33:58,1675744438,38.0607,37.6073,8.4,"{'md': 0.0, 'ml': 4.1, 'mw': 0.0}",GOVDELI-DOGANSEHIR (MALATYA),İlksel
260,2023.02.07 04:32:00,1675744320,38.0533,36.4388,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",CAGLAYAN-GOKSUN (KAHRAMANMARAS),İlksel
261,2023.02.07 04:29:17,1675744157,38.0955,36.782,5.0,"{'md': 0.0, 'ml': 4.2, 'mw': 0.0}",KORKMAZ-GOKSUN (KAHRAMANMARAS),İlksel
262,2023.02.07 04:27:22,1675744042,38.1258,37.7428,7.0,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",CAVUSLU-DOGANSEHIR (MALATYA),İlksel
263,2023.02.07 04:25:33,1675743933,38.1,36.0375,2.2,"{'md': 0.0, 'ml': 2.2, 'mw': 0.0}",CERALAN-SAIMBEYLI (ADANA),İlksel
264,2023.02.07 04:25:11,1675743911,37.3267,37.1178,5.0,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",DEDEPASA-PAZARCIK (KAHRAMANMARAS),İlksel
265,2023.02.07 04:24:13,1675743853,38.1955,37.9915,9.0,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",SUCATI-DOGANSEHIR (MALATYA),İlksel
266,2023.02.07 04:19:32,1675743572,38.049,36.61,4.7,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",KALEKOY-GOKSUN (KAHRAMANMARAS),İlksel
267,2023.02.07 04:18:08,1675743488,38.0447,36.5283,5.4,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",HACIMIRZA-GOKSUN (KAHRAMANMARAS),İlksel
268,2023.02.07 04:12:50,1675743170,38.0557,36.937,2.0,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",KARADUT-GOKSUN (KAHRAMANMARAS),İlksel
269,2023.02.07 04:09:25,1675742965,38.8043,37.357,2.2,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",SULARBASI-GURUN (SIVAS),İlksel
270,2023.02.07 04:08:25,1675742905,38.0282,37.5807,17.5,"{'md': 0.0, 'ml': 3.1, 'mw': 0.0}",GOVDELI-DOGANSEHIR (MALATYA),İlksel
271,2023.02.07 04:05:22,1675742722,36.6865,36.4453,9.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",YUVALI-HASSA (HATAY),İlksel
272,2023.02.07 04:00:17,1675742417,38.022,37.5237,9.2,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",TATLAR-NURHAK (KAHRAMANMARAS),İlksel
273,2023.02.07 03:56:01,1675742161,38.1703,38.3358,8.1,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",ONCU-YESILYURT (MALATYA),İlksel
274,2023.02.07 03:55:34,1675742134,38.0418,37.4117,4.2,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",AGCASAR-NURHAK (KAHRAMANMARAS),İlksel
275,2023.02.07 03:53:31,1675742011,38.1833,37.8723,8.0,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",KARATERZI-DOGANSEHIR (MALATYA),İlksel
276,2023.02.07 03:50:25,1675741825,38.1668,38.619,5.0,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",BASMEZRA-PUTURGE (MALATYA),İlksel
277,2023.02.07 03:46:47,1675741607,37.8832,37.8902,5.0,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",CANKARA-GOLBASI (ADIYAMAN),İlksel
278,2023.02.07 03:44:12,1675741452,38.0765,37.9653,27.9,"{'md': 0.0, 'ml': 2.6, 'mw': 0.0}",GUROBASI-DOGANSEHIR (MALATYA),İlksel
279,2023.02.07 03:42:37,1675741357,38.0857,36.2335,19.2,"{'md': 0.0, 'ml': 2.9, 'mw': 0.0}",BEYPINARI-SAIMBEYLI (ADANA),İlksel
280,2023.02.07 03:40:08,1675741208,38.1213,36.6128,4.7,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",KANLIKAVAK-GOKSUN (KAHRAMANMARAS),İlksel
281,2023.02.07 03:38:16,1675741096,38.1798,38.5345,9.3,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",ULUKOY-(MALATYA),İlksel
282,2023.02.07 03:36:22,1675740982,38.2865,37.1643,7.2,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",DOGAN-ELBISTAN (KAHRAMANMARAS),İlksel
283,2023.02.07 03:29:15,1675740555,37.4477,37.0548,5.5,"{'md': 0.0, 'ml': 3.8, 'mw': 0.0}",YENIYURT-(KAHRAMANMARAS),İlksel
284,2023.02.07 03:26:20,1675740380,38.1453,36.6972,3.0,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",KARAOMER-GOKSUN (KAHRAMANMARAS),İlksel
285,2023.02.07 03:23:43,1675740223,38.0983,36.8077,5.4,"{'md': 0.0, 'ml': 4.0, 'mw': 0.0}",CARDAK-GOKSUN (KAHRAMANMARAS),İlksel
286,2023.02.07 03:21:07,1675740067,37.8267,37.5648,6.2,"{'md': 0.0, 'ml': 3.0, 'mw': 0.0}",SAVRAN-GOLBASI (ADIYAMAN),İlksel
287,2023.02.07 03:20:14,1675740014,37.8552,36.6077,5.0,"{'md': 0.0, 'ml': 3.9, 'mw': 0.0}",CEVREPINAR-(KAHRAMANMARAS),İlksel
288,2023.02.07 03:17:56,1675739876,38.1215,36.5628,5.2,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",CAMDERE-GOKSUN (KAHRAMANMARAS),İlksel
289,2023.02.07 03:15:19,1675739719,37.2883,36.7968,4.0,"{'md': 0.0, 'ml': 3.7, 'mw': 0.0}",BEYOGLU-TURKOGLU (KAHRAMANMARAS),İlksel
290,2023.02.07 03:12:18,1675739538,38.035,36.526,5.2,"{'md': 0.0, 'ml': 3.2, 'mw': 0.0}",HACIMIRZA-GOKSUN (KAHRAMANMARAS),İlksel
291,2023.02.07 03:11:34,1675739494,37.8725,37.7108,16.8,"{'md': 0.0, 'ml': 3.3, 'mw': 0.0}",AKTOPRAK-GOLBASI (ADIYAMAN),İlksel
292,2023.02.07 03:09:38,1675739378,37.0812,36.1603,9.0,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",ALAHANLI-(OSMANIYE),İlksel
293,2023.02.07 03:07:54,1675739274,37.255,36.8237,5.3,"{'md': 0.0, 'ml': 2.8, 'mw': 0.0}",KIRISKAL-NURDAGI (GAZIANTEP),İlksel
294,2023.02.07 03:05:40,1675739140,36.3843,36.2383,4.8,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",OVAKENT-(HATAY),İlksel
295,2023.02.07 03:03:45,1675739025,38.4125,37.2062,5.0,"{'md': 0.0, 'ml': 3.5, 'mw': 0.0}",OVACIK-ELBISTAN (KAHRAMANMARAS),İlksel
296,2023.02.07 03:01:02,1675738862,37.4352,37.093,5.8,"{'md': 0.0, 'ml': 3.4, 'mw': 0.0}",DENIZLI-PAZARCIK (KAHRAMANMARAS),İlksel
297,2023.02.07 02:56:03,1675738563,38.0423,37.439,3.7,"{'md': 0.0, 'ml': 3.6, 'mw': 0.0}",NURHAK (KAHRAMANMARAS),İlksel
